87.62,58.26,48.83,81.54,18.99,22.24,0.14,0.23,1.92,2.21,1.11,1.42,0.33,0.03,7.07,15.28,7.35,3.64,1.41,0.27,1.16,0.14,0.35,0.00,trust_yes
96.99,75.63,74.20,60.33,21.86,31.90,0.04,0.05,2.99,0.43,0.35,0.62,0.10,0.01,4.83,21.82,14.35,5.57,0.64,0.38,0.49,0.01,0.40,0.01,trust_yes
99.00,68.39,81.22,88.14,9.01,30.11,0.03,0.03,0.63,0.36,0.31,4.78,2.07,0.21,1.66,24.36,10.22,3.99,0.62,0.07,0.44,0.01,0.33,0.00,trust_yes
79.48,51.55,45.67,63.17,10.10,20.50,0.12,0.77,1.66,2.01,1.16,2.59,0.74,0.15,5.76,14.93,7.04,1.86,1.55,0.39,1.97,0.54,0.85,0.04,trust_yes
71.89,62.24,29.88,97.51,8.72,19.18,0.57,0.35,1.63,2.62,1.70,1.49,0.21,0.00,8.14,13.02,5.02,2.83,1.98,0.42,1.98,0.07,1.20,0.14,trust_yes
71.89,62.24,29.88,97.51,8.72,19.18,0.57,0.35,1.63,2.62,1.70,1.49,0.21,0.00,8.14,13.02,5.02,2.83,1.98,0.42,1.98,0.07,1.20,0.14,trust_yes
98.65,67.65,18.99,58.47,18.66,35.78,0.00,0.00,1.30,0.52,0.17,0.78,0.00,0.00,6.31,14.00,8.82,6.66,1.30,0.17,0.09,0.00,0.09,0.00,trust_yes
96.58,67.94,38.15,44.01,46.25,26.41,0.26,0.59,1.74,1.36,0.86,2.41,0.63,0.13,6.50,17.32,10.29,3.18,1.38,0.88,0.53,0.12,0.17,0.00,trust_yes
91.33,58.60,47.20,61.14,15.20,20.48,0.20,0.41,1.56,1.55,1.23,1.18,0.35,0.04,6.17,17.21,9.46,2.68,0.70,0.34,0.94,0.13,0.39,0.01,trust_yes
88.47,63.04,24.63,68.46,9.59,25.76,0.19,0.68,1.95,1.72,1.16,2.12,0.60,0.25,6.11,12.12,6.50,4.04,1.17,0.55,2.65,0.39,1.68,0.02,trust_yes
95.30,89.91,31.76,95.06,13.08,34.00,0.04,0.04,2.00,0.93,0.48,2.71,0.11,0.00,10.84,15.81,7.28,5.94,1.30,0.89,1.15,0.00,0.85,0.00,trust_yes
99.00,72.71,98.86,59.66,7.44,22.64,0.00,0.01,0.46,0.00,0.00,0.36,0.05,0.08,4.71,34.27,16.88,0.79,0.09,0.02,0.08,0.07,0.00,0.00,trust_yes
97.16,77.46,54.16,51.15,26.13,32.29,0.05,0.09,1.47,0.40,0.26,1.49,0.11,0.04,6.45,20.03,7.74,10.39,1.69,0.65,0.88,0.00,0.86,0.00,trust_yes
99.00,55.09,57.98,41.80,16.79,24.37,0.05,0.41,0.73,0.27,0.17,0.53,0.25,0.05,3.26,21.47,13.93,1.40,1.75,0.14,0.25,0.04,0.19,0.00,trust_yes
70.99,99.00,3.77,99.00,54.95,26.58,1.37,0.09,1.15,0.71,1.06,5.78,0.19,0.00,19.54,9.23,4.81,6.53,1.40,0.56,0.91,0.01,0.81,0.00,trust_yes
74.45,87.09,66.04,86.20,7.19,21.74,0.00,0.00,4.35,1.74,5.22,0.00,0.00,0.00,6.09,15.65,6.09,5.22,0.87,0.87,0.00,0.00,0.00,0.00,trust_yes
7.73,50.00,12.07,8.31,11.33,13.97,0.74,0.74,2.21,2.94,2.21,1.47,0.74,0.00,6.62,6.62,1.47,0.74,2.21,0.00,3.68,1.47,2.21,0.00,trust_no
30.94,39.34,81.37,34.37,93.81,13.06,0.25,1.66,2.11,2.06,2.85,4.81,1.41,1.09,5.85,13.81,6.20,1.19,1.36,0.25,2.83,1.29,1.02,0.02,trust_no
16.68,46.26,76.47,60.79,27.82,11.27,0.47,2.15,2.57,2.47,2.46,5.45,1.88,0.92,8.12,11.79,4.90,0.73,1.37,0.41,4.94,1.95,2.14,0.05,trust_no
38.27,31.46,77.56,22.33,35.31,13.67,0.24,1.78,1.92,2.25,1.04,3.92,1.32,0.60,6.87,13.48,5.94,2.98,2.29,0.85,3.47,1.44,1.37,0.07,trust_no
31.91,32.52,83.51,34.64,118.93,14.29,0.66,0.75,1.77,2.01,2.13,2.76,0.78,0.12,6.10,14.47,5.50,1.17,2.28,0.39,3.36,0.90,2.31,0.09,trust_no
61.26,64.80,23.87,92.23,13.99,19.96,0.12,0.99,1.62,2.02,1.14,3.26,1.07,0.60,5.32,9.49,4.39,1.66,2.68,0.93,3.18,0.72,1.17,0.04,trust_no
63.70,44.47,47.88,44.93,13.17,16.57,0.21,2.02,0.70,1.95,1.11,3.62,1.67,1.18,6.82,14.55,6.34,2.16,2.51,0.70,4.04,1.95,0.84,0.14,trust_no
46.03,57.82,24.22,23.88,11.61,16.21,0.18,3.05,1.02,1.44,1.67,4.19,1.32,1.79,7.60,10.05,5.14,1.14,1.91,0.84,6.40,3.23,2.33,0.00,trust_no
42.53,58.84,37.60,80.01,15.58,16.42,0.15,1.19,1.94,1.34,3.28,2.39,1.04,0.15,6.72,10.60,3.13,0.90,1.19,0.45,1.64,0.30,0.45,0.00,trust_no
37.47,53.41,67.54,34.21,33.16,12.53,0.38,0.90,1.79,2.06,1.60,3.91,1.57,0.59,7.53,13.40,5.96,1.56,1.54,0.77,2.33,0.91,1.02,0.06,trust_no
21.34,33.17,58.78,26.19,25.99,9.98,0.24,3.60,1.86,2.45,1.66,4.43,2.06,1.08,6.67,10.83,5.03,0.46,1.16,0.37,10.37,5.23,5.21,0.24,trust_no
64.95,56.57,26.49,20.64,20.81,14.94,0.11,2.25,0.75,1.61,0.79,4.35,2.14,1.35,8.37,11.52,5.63,1.39,2.67,1.73,10.02,3.19,6.57,0.00,trust_no
44.70,26.50,87.31,30.14,20.75,12.86,0.30,1.42,1.58,2.22,1.29,4.14,1.32,0.39,6.51,16.28,6.56,2.10,1.77,0.76,3.18,1.04,1.55,0.03,trust_no
48.32,38.04,43.87,63.54,57.60,14.42,0.28,2.14,1.18,1.71,1.60,3.34,1.00,0.79,8.37,12.51,5.53,1.22,2.34,0.87,6.04,3.20,3.72,0.02,trust_no
34.52,48.17,57.30,95.35,26.50,13.05,0.20,1.91,1.44,2.62,1.50,3.93,1.43,0.84,7.44,13.37,4.86,1.27,1.38,0.31,7.21,2.38,4.81,0.01,trust_no
38.54,42.52,74.16,24.95,33.86,12.14,0.30,3.03,1.48,2.31,1.69,4.63,1.76,1.29,7.07,14.88,5.99,1.50,1.53,0.83,8.06,3.94,4.69,0.07,trust_no
55.52,39.15,69.48,41.38,22.33,18.17,0.45,1.02,3.07,2.78,2.24,3.68,1.70,0.58,6.14,12.70,5.15,1.54,1.98,0.54,1.18,0.45,0.48,0.00,trust_no
33.22,21.09,85.50,25.02,74.01,13.46,0.43,1.86,1.60,1.94,2.14,4.36,1.20,0.78,6.54,16.01,5.62,1.68,1.52,0.22,4.19,1.54,2.22,0.03,trust_no
87.24,61.89,64.11,62.28,13.75,19.65,0.25,1.36,1.38,1.93,1.54,2.56,1.01,0.60,10.37,18.89,9.14,1.74,2.52,0.32,2.62,1.10,0.69,0.00,trust_no
38.32,46.78,60.15,10.89,20.46,17.39,0.61,2.44,1.72,2.32,1.89,3.67,1.37,0.77,8.02,12.89,5.20,2.40,1.15,0.82,3.78,1.36,1.83,0.06,trust_no
51.36,39.20,66.73,16.29,24.55,14.76,0.42,1.65,1.82,1.88,2.02,3.85,1.07,0.64,6.27,14.18,6.04,1.50,1.51,0.50,2.50,1.05,1.18,0.07,trust_no
43.50,33.00,64.16,36.96,16.98,14.49,0.29,3.53,1.48,1.99,1.25,4.97,1.74,1.99,6.26,14.51,5.86,1.32,2.80,0.46,9.49,4.39,5.32,0.04,trust_no
47.09,36.40,59.92,24.59,12.55,16.87,0.36,1.59,1.93,2.22,1.68,3.31,1.23,0.63,5.86,13.07,6.05,1.15,2.70,0.58,4.06,1.28,1.57,0.06,trust_no
46.68,42.61,74.95,38.31,15.28,16.73,0.50,1.30,1.85,2.12,1.48,3.89,1.27,0.70,7.01,14.22,6.36,1.72,1.75,0.55,2.55,1.07,0.94,0.04,trust_no
68.97,62.35,56.38,42.71,30.27,16.69,0.09,1.13,1.13,2.12,0.87,3.03,1.53,0.36,7.59,16.09,6.56,1.75,2.67,0.87,4.30,1.19,2.92,0.03,trust_no
36.36,13.80,76.22,4.83,21.23,12.97,0.46,2.89,1.47,2.38,2.23,4.46,1.57,1.01,6.13,14.64,5.12,0.96,1.67,0.86,6.99,3.09,3.39,0.15,trust_no
28.83,41.96,64.42,13.03,105.31,10.54,0.16,3.05,2.14,2.20,1.59,3.88,1.84,0.58,6.67,13.26,5.71,0.76,1.26,0.38,7.75,3.61,3.56,0.12,trust_no
37.05,52.84,62.20,29.21,56.25,14.54,0.40,2.26,2.17,2.77,2.15,3.84,1.29,0.73,7.41,12.10,5.44,1.71,1.54,0.63,5.59,2.08,3.32,0.09,trust_no
34.04,39.66,46.65,16.72,15.43,11.32,0.13,3.04,1.18,2.15,1.86,4.20,2.23,1.03,7.48,13.01,5.87,1.00,1.71,0.40,8.54,4.41,4.09,0.06,trust_no
77.05,72.26,33.39,63.24,10.48,22.82,0.22,0.85,1.93,1.86,1.59,1.67,0.48,0.17,8.52,14.45,6.91,2.05,1.76,0.58,1.43,0.47,0.57,0.01,trust_no
34.31,55.92,60.44,17.72,12.97,16.85,0.39,1.95,1.38,2.07,1.73,3.87,1.51,0.84,6.21,14.67,5.65,0.86,1.48,0.23,3.26,1.94,0.74,0.06,trust_no
25.63,23.61,75.40,27.01,38.77,12.81,0.39,2.56,1.71,1.50,1.45,4.70,1.50,1.40,6.63,12.90,5.56,1.55,1.21,0.39,5.90,2.22,2.59,0.06,trust_no
45.11,39.63,74.69,51.42,31.36,16.32,0.30,1.15,2.06,1.91,1.33,2.52,0.92,0.36,6.67,13.28,5.45,1.99,2.26,0.38,2.53,0.77,1.22,0.01,trust_no
55.52,58.17,32.35,70.02,14.89,24.66,0.52,1.35,1.43,1.66,1.25,4.06,1.23,0.50,6.78,11.24,4.65,0.96,2.77,0.35,3.68,1.11,1.73,0.04,trust_no
68.25,56.33,28.69,44.00,17.36,22.12,0.32,1.06,1.51,1.81,1.29,2.74,0.95,0.52,6.98,10.58,5.03,1.51,3.56,0.27,2.24,0.73,1.01,0.01,trust_no
20.32,27.15,78.25,59.12,33.75,14.03,0.50,1.88,1.24,1.77,2.35,4.52,2.17,0.27,7.06,13.80,4.83,1.67,1.44,0.29,4.19,1.78,2.47,0.11,trust_no
67.85,50.66,35.32,1.95,12.29,13.20,0.20,4.90,1.11,1.69,1.06,5.41,1.90,2.40,7.40,11.91,7.08,0.84,2.25,0.81,9.77,4.80,4.10,0.04,trust_no
47.64,60.94,47.32,98.06,8.72,14.80,0.25,1.28,1.58,1.32,1.12,2.52,0.77,0.43,6.86,12.15,5.07,1.21,1.21,0.57,6.59,2.51,4.38,0.03,trust_no
32.37,57.59,66.47,89.44,25.76,13.14,0.45,1.00,2.73,2.54,2.02,4.07,1.26,0.34,7.08,12.67,5.64,1.21,1.18,0.47,3.59,0.63,2.15,0.03,trust_no
40.66,41.61,71.03,25.77,87.30,13.09,0.34,2.17,1.61,1.73,1.83,4.02,1.32,0.93,7.04,14.43,6.56,1.66,1.29,0.49,4.90,2.36,2.19,0.02,trust_no
53.43,51.85,61.07,43.43,11.97,12.46,0.26,2.18,1.58,1.97,1.74,4.85,1.79,0.84,7.86,14.91,6.61,1.32,1.80,0.73,5.50,2.16,2.94,0.05,trust_no
46.39,46.62,41.72,22.30,16.32,13.89,0.17,2.00,1.86,2.35,1.33,6.37,3.09,1.64,6.94,11.75,5.85,0.85,1.74,0.31,7.87,3.52,3.56,0.12,trust_no
28.36,40.76,74.19,25.77,26.11,15.53,0.21,2.13,2.77,1.91,1.28,5.74,1.91,0.64,6.60,12.13,4.68,0.85,2.34,0.00,4.26,1.49,1.49,0.00,trust_no
63.87,57.15,66.92,44.10,18.84,17.29,0.26,0.68,1.86,2.01,1.43,3.67,1.18,0.25,6.63,15.40,6.94,2.68,2.46,0.51,2.19,0.54,1.30,0.03,trust_no
43.30,32.49,83.13,38.45,13.25,14.88,0.33,1.77,1.14,1.45,1.70,4.79,1.29,0.91,8.13,15.88,6.25,2.31,2.14,0.55,3.35,1.67,1.02,0.04,trust_no
25.21,60.16,48.62,39.40,37.66,10.21,0.09,2.33,1.40,2.34,1.43,4.44,2.36,1.36,7.26,11.67,4.92,0.64,1.21,0.34,10.42,4.53,6.13,0.22,trust_no
73.43,71.10,52.60,44.12,28.15,21.62,0.00,0.62,2.55,1.70,0.69,3.94,0.93,0.15,7.49,14.36,6.33,1.78,2.32,1.08,1.31,0.23,0.85,0.08,trust_no
31.20,54.34,67.58,13.86,16.45,10.26,0.17,2.82,1.73,1.45,1.79,3.97,2.17,0.78,8.87,13.51,6.32,0.75,1.15,0.43,8.09,4.09,2.99,0.06,trust_no
47.81,22.83,76.76,24.77,57.03,15.06,0.43,2.31,1.74,1.66,1.59,4.92,1.32,1.56,5.65,13.61,6.14,2.20,1.97,0.47,6.38,2.54,3.38,0.08,trust_no
8.19,99.00,43.37,99.00,10.00,10.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,20.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,trust_no
73.90,67.52,13.50,7.38,30.28,19.11,0.36,1.95,1.53,1.78,1.74,2.91,0.82,0.57,7.56,12.04,6.61,2.31,1.31,0.99,2.34,1.31,1.07,0.04,trust_no
73.90,67.52,13.50,7.38,30.28,19.11,0.36,1.95,1.53,1.78,1.74,2.91,0.82,0.57,7.56,12.04,6.61,2.31,1.31,0.99,2.34,1.31,1.07,0.04,trust_no
47.86,61.81,32.35,12.51,23.53,16.00,0.25,1.25,3.00,2.00,1.75,2.25,0.75,0.25,7.25,9.75,4.75,1.75,1.50,0.00,3.00,1.25,1.25,0.00,trust_no
80.95,68.71,3.84,80.90,16.40,24.09,0.30,0.61,0.61,1.22,0.00,0.91,0.00,0.00,8.23,6.40,2.74,2.44,2.13,0.91,3.66,0.61,2.74,0.00,trust_no
59.69,37.52,50.78,18.27,12.82,13.72,0.17,2.81,1.31,2.04,1.59,4.52,1.97,1.05,6.79,13.54,6.21,1.40,2.55,1.01,4.88,2.78,1.50,0.01,trust_no
18.91,20.63,65.39,24.90,81.33,13.50,0.30,2.02,1.44,2.71,1.46,4.73,1.69,1.15,5.80,11.03,4.56,1.26,1.01,1.04,5.84,2.20,2.84,0.12,trust_no
56.37,29.63,83.86,8.97,54.89,17.35,0.44,2.53,1.19,0.87,1.03,4.04,1.35,1.58,5.98,15.68,6.53,1.74,1.98,0.44,4.08,2.30,1.15,0.08,trust_no
45.53,59.39,51.22,80.13,17.80,14.02,0.18,1.35,1.20,2.54,1.68,4.58,1.65,0.71,7.02,13.16,6.03,1.07,1.61,0.53,3.76,1.50,1.64,0.03,trust_no
39.20,56.43,21.40,1.60,88.88,12.94,0.56,3.66,1.62,3.38,1.34,4.92,3.02,0.77,8.02,11.88,6.40,0.77,1.27,0.14,5.98,4.15,1.34,0.21,trust_no
44.17,54.77,35.31,1.53,214.71,11.68,0.14,3.93,1.58,2.37,2.47,4.37,2.03,1.25,7.18,12.49,5.88,1.35,0.83,0.49,7.89,4.97,2.42,0.06,trust_no
25.82,44.91,62.96,5.37,84.00,12.00,0.18,3.85,1.92,3.66,1.56,6.23,2.66,2.20,7.69,12.27,5.95,0.46,1.74,0.18,5.22,4.58,0.73,0.00,trust_no
85.37,75.19,37.99,98.61,7.01,23.42,0.36,0.58,2.25,1.46,1.77,2.76,0.54,0.21,8.45,13.92,7.46,1.49,2.37,0.52,1.72,0.11,0.92,0.02,trust_no
45.98,27.11,85.00,39.93,29.13,14.66,0.32,1.74,1.55,1.52,1.42,4.54,1.72,0.53,6.61,15.26,6.56,0.81,2.36,0.51,4.40,1.50,2.61,0.02,trust_no
81.43,51.43,49.45,58.69,12.14,13.52,0.23,2.14,1.24,1.95,1.09,4.09,1.19,1.07,8.61,17.04,8.51,1.38,2.93,0.75,3.98,1.78,1.45,0.02,trust_no
57.26,30.83,67.30,73.40,13.74,15.30,0.19,1.16,1.90,2.74,1.34,3.99,1.99,0.46,6.12,13.31,6.26,2.41,1.81,0.79,2.83,1.16,0.83,0.09,trust_no
71.54,62.81,34.37,51.81,24.99,18.20,0.22,1.01,1.18,1.91,1.69,2.34,0.92,0.19,8.00,14.40,6.41,2.12,2.54,0.77,2.59,0.74,1.49,0.02,trust_no
91.41,81.60,12.44,64.25,20.66,26.83,0.18,0.44,1.14,0.96,0.89,1.22,0.39,0.14,8.40,11.75,6.13,3.59,3.24,1.44,5.41,0.30,4.80,0.00,trust_no
46.04,32.68,75.34,13.15,15.51,10.34,0.22,2.46,1.81,2.22,1.33,3.62,2.10,0.47,7.60,15.71,7.42,1.68,1.39,1.12,8.76,4.25,4.98,0.00,trust_no
77.03,59.02,32.15,31.81,14.39,25.80,0.31,1.61,2.18,2.31,2.10,2.70,0.42,0.34,7.18,11.56,5.55,2.22,2.64,0.91,2.31,1.01,0.62,0.01,trust_no
77.03,59.02,32.15,31.81,14.39,25.80,0.31,1.61,2.18,2.31,2.10,2.70,0.42,0.34,7.18,11.56,5.55,2.22,2.64,0.91,2.31,1.01,0.62,0.01,trust_no
85.09,68.97,8.78,98.98,11.22,29.70,0.99,1.98,0.00,0.00,0.99,0.00,0.00,0.00,9.90,9.90,2.97,1.98,3.96,0.00,5.94,0.00,4.95,0.00,trust_no
85.09,68.97,8.78,98.98,11.22,29.70,0.99,1.98,0.00,0.00,0.99,0.00,0.00,0.00,9.90,9.90,2.97,1.98,3.96,0.00,5.94,0.00,4.95,0.00,trust_no
27.20,24.14,79.47,37.28,14.48,12.94,0.45,1.53,1.83,1.96,1.07,3.96,1.60,0.49,7.15,13.95,5.25,1.33,1.51,0.48,5.15,1.61,2.92,0.12,trust_no
48.78,59.33,43.44,64.17,44.13,15.62,0.19,1.40,0.92,0.96,1.06,2.51,0.77,0.77,7.67,12.30,5.11,0.39,2.75,0.00,7.18,1.64,4.82,0.05,trust_no
91.87,47.33,1.00,27.74,26.61,27.32,0.01,0.16,0.38,0.19,0.22,0.23,0.02,0.03,1.10,1.07,0.40,0.57,0.25,0.20,1.25,0.01,1.17,0.02,trust_no
93.72,53.00,1.00,27.19,43.86,14.35,0.04,0.49,0.23,0.24,0.13,1.16,0.41,0.20,2.23,3.26,1.60,0.48,0.86,0.29,1.64,0.31,1.12,0.01,trust_no
89.38,55.44,1.00,39.24,12.85,21.45,0.10,0.31,0.27,0.24,0.24,0.74,0.29,0.08,2.35,2.96,1.30,0.77,0.82,0.06,2.14,0.21,1.68,0.00,trust_no
80.85,74.98,15.19,48.21,22.40,20.09,0.19,0.87,1.70,1.63,2.08,1.63,0.72,0.23,7.72,12.56,7.53,1.40,1.17,0.38,1.89,0.38,1.32,0.04,trust_no
91.50,77.14,16.45,6.45,48.22,25.46,0.49,2.38,1.47,0.90,1.34,2.39,0.70,0.29,10.46,13.90,8.02,3.57,1.62,1.23,1.55,0.74,0.57,0.00,trust_no
24.81,23.21,76.68,9.70,40.29,11.44,0.37,2.50,1.25,1.82,1.19,4.67,1.92,1.04,6.14,11.90,5.61,0.81,1.75,0.23,7.37,2.21,4.56,0.09,trust_no
63.17,50.00,72.35,99.00,19.00,10.53,0.00,0.00,5.26,8.77,0.00,0.00,0.00,0.00,14.04,10.53,8.77,0.00,0.00,8.77,0.00,0.00,0.00,0.00,trust_no
45.36,39.61,82.72,52.44,40.66,12.42,0.24,1.20,1.35,1.54,1.40,4.51,1.37,0.38,7.40,16.16,6.72,1.46,1.95,0.97,4.31,1.09,2.81,0.09,trust_no
85.52,62.52,42.45,45.30,13.43,23.05,0.00,1.06,1.06,1.06,1.06,1.06,1.06,0.00,7.45,14.18,5.67,2.48,3.90,2.48,2.84,1.06,1.77,0.00,trust_no
72.22,79.29,49.46,98.38,19.60,19.13,0.00,1.28,1.02,1.28,1.79,3.06,0.77,0.26,9.95,13.52,6.12,1.53,5.61,1.79,2.55,0.77,1.53,0.00,trust_no
84.64,56.30,28.11,70.54,14.11,21.20,0.41,0.68,2.29,2.79,1.36,1.72,0.43,0.11,7.57,12.71,6.23,3.61,0.82,1.61,3.17,0.43,1.98,0.10,trust_no
89.30,79.69,23.99,22.47,10.79,22.90,0.32,2.27,2.20,1.78,1.21,1.10,0.57,0.25,9.48,13.92,8.38,2.27,1.46,0.82,1.67,0.75,0.60,0.11,trust_no
54.58,52.16,61.03,74.34,20.88,21.23,0.28,0.64,1.91,2.09,1.64,2.47,0.94,0.13,6.28,13.61,5.77,1.91,3.07,0.42,2.20,0.72,1.14,0.05,trust_no
73.85,39.26,59.75,84.92,9.74,23.50,0.30,0.61,1.78,2.13,1.47,4.07,1.38,0.18,7.46,14.60,5.59,1.64,3.69,0.57,2.05,0.34,0.73,0.07,trust_no
31.32,38.06,77.53,54.34,10.81,17.22,0.36,1.31,1.93,1.81,1.71,3.44,1.27,0.42,6.76,13.90,5.48,2.30,2.11,0.29,4.91,1.04,2.50,0.11,trust_no
81.59,55.95,34.00,53.97,22.94,19.48,0.54,1.09,1.23,2.59,1.23,2.18,0.68,0.00,7.36,14.85,6.13,0.95,1.63,0.00,2.32,0.82,0.95,0.00,trust_no
65.96,53.59,37.02,50.95,11.82,19.99,0.15,1.50,2.32,2.84,1.20,4.12,1.12,0.60,10.85,10.63,5.16,4.04,2.25,1.35,2.02,0.52,0.82,0.00,trust_no
22.41,40.23,64.84,51.25,34.02,14.23,0.61,1.90,1.58,1.95,1.45,3.55,1.09,0.82,6.31,11.17,3.84,0.61,1.56,0.50,7.19,1.76,4.45,0.09,trust_no
36.39,57.86,57.50,80.62,7.87,18.19,0.30,0.93,1.79,2.09,1.57,2.80,0.73,0.24,7.23,12.58,4.97,1.09,1.49,0.53,3.21,0.56,1.50,0.02,trust_no
